,Year,Month,City,Employment,Unemployment,Unemployment Rate,Labor Force
3873,2000,10,Laredo,66652.0,4072.0,5.8,70724.0
3874,2000,11,Laredo,67002.0,4044.0,5.7,71046.0
3875,2000,12,Laredo,67359.0,4087.0,5.7,71446.0
3876,1999,1,Laredo,66039.0,6803.0,9.3,72842.0
3877,1999,2,Laredo,66059.0,6746.0,9.3,72805.0
3878,1999,3,Laredo,66239.0,6600.0,9.1,72839.0
3879,1999,4,Laredo,66536.0,6562.0,9.0,73098.0
3880,1999,5,Laredo,66618.0,6594.0,9.0,73212.0
3881,1999,6,Laredo,66528.0,6554.0,9.0,73082.0
3882,1999,7,Laredo,66643.0,6391.0,8.8,73034.0
3883,1999,8,Laredo,66739.0,6142.0,8.4,72881.0
3884,1999,9,Laredo,66695.0,5923.0,8.2,72618.0
3885,1999,10,Laredo,66944.0,5770.0,7.9,72714.0
3886,1999,11,Laredo,67273.0,5683.0,7.8,72956.0
3887,1999,12,Laredo,67446.0,5628.0,7.7,73074.0
3888,1998,1,Laredo,64909.0,6603.0,9.2,71512.0
3889,1998,2,Laredo,65424.0,6631.0,9.2,72055.0
3890,1998,3,Laredo,65649.0,6768.0,9.3,72417.0
3891,1998,4,Laredo,65856.0,6794.0,9.4,72650.0
3892,1998,5,Laredo,65609.0,6715.0,9.3,72324.0
3893,1998,6,Laredo,65249.0,6713.0,9.3,71962.0
3894,1998,7,Laredo,65280.0,6795.0,9.4,72075.0
3895,1998,8,Laredo,65532.0,7003.0,9.7,72535.0
3896,1998,9,Laredo,65805.0,7211.0,9.9,73016.0
3897,1998,10,Laredo,65943.0,7196.0,9.8,73139.0
3898,1998,11,Laredo,65969.0,7006.0,9.6,72975.0
3899,1998,12,Laredo,66012.0,6841.0,9.4,72853.0
3900,1997,1,Laredo,61913.0,8005.0,11.4,69918.0
3901,1997,2,Laredo,62238.0,8055.0,11.5,70293.0
3902,1997,3,Laredo,62657.0,7948.0,11.3,70605.0
3903,1997,4,Laredo,63054.0,7611.0,10.8,70665.0
3904,1997,5,Laredo,63311.0,7405.0,10.5,70716.0
3905,1997,6,Laredo,63459.0,7380.0,10.4,70839.0
3906,1997,7,Laredo,63461.0,7282.0,10.3,70743.0
3907,1997,8,Laredo,63482.0,7114.0,10.1,70596.0
3908,1997,9,Laredo,63641.0,6928.0,9.8,70569.0
3909,1997,10,Laredo,63890.0,6716.0,9.5,70606.0
3910,1997,11,Laredo,63998.0,6589.0,9.3,70587.0
3911,1997,12,Laredo,64201.0,6595.0,9.3,70796.0
3912,1996,1,Laredo,59020.0,10335.0,14.9,69355.0
3913,1996,2,Laredo,59482.0,9767.0,14.1,69249.0
3914,1996,3,Laredo,59717.0,9465.0,13.7,69182.0
3915,1996,4,Laredo,59706.0,9346.0,13.5,69052.0
3916,1996,5,Laredo,59816.0,9160.0,13.3,68976.0
3917,1996,6,Laredo,60013.0,8840.0,12.8,68853.0
3918,1996,7,Laredo,60098.0,8598.0,12.5,68696.0
3919,1996,8,Laredo,60306.0,8401.0,12.2,68707.0
3920,1996,9,Laredo,60844.0,8283.0,12.0,69127.0
3921,1996,10,Laredo,61426.0,8364.0,12.0,69790.0
3922,1996,11,Laredo,61658.0,8364.0,11.9,70022.0
3923,1996,12,Laredo,61710.0,8139.0,11.7,69849.0
3924,1995,1,Laredo,61833.0,7484.0,10.8,69317.0
3925,1995,2,Laredo,61058.0,8683.0,12.5,69741.0
3926,1995,3,Laredo,60476.0,9813.0,14.0,70289.0
3927,1995,4,Laredo,59864.0,10964.0,15.5,70828.0
3928,1995,5,Laredo,59632.0,11648.0,16.3,71280.0
3929,1995,6,Laredo,59599.0,11959.0,16.7,71558.0
3930,1995,7,Laredo,59229.0,12166.0,17.0,71395.0
3931,1995,8,Laredo,58953.0,12263.0,17.2,71216.0
3932,1995,9,Laredo,59045.0,12100.0,17.0,71145.0
3933,1995,10,Laredo,59097.0,11774.0,16.6,70871.0
3934,1995,11,Laredo,58872.0,11499.0,16.3,70371.0
3935,1995,12,Laredo,58744.0,11027.0,15.8,69771.0
3936,1994,1,Laredo,59589.0,7028.0,10.5,66617.0
3937,1994,2,Laredo,59714.0,7102.0,10.6,66816.0
3938,1994,3,Laredo,60004.0,6983.0,10.4,66987.0
3939,1994,4,Laredo,60720.0,6805.0,10.1,67525.0
3940,1994,5,Laredo,61257.0,6674.0,9.8,67931.0
3941,1994,6,Laredo,61774.0,6572.0,9.6,68346.0
3942,1994,7,Laredo,62605.0,6510.0,9.4,69115.0
3943,1994,8,Laredo,63167.0,6436.0,9.2,69603.0
3944,1994,9,Laredo,63045.0,6377.0,9.2,69422.0
3945,1994,10,Laredo,62563.0,6310.0,9.2,68873.0
3946,1994,11,Laredo,62501.0,6165.0,9.0,68666.0
3947,1994,12,Laredo,62501.0,6085.0,8.9,68586.0
3948,1993,1,Laredo,57093.0,6693.0,10.5,63786.0
3949,1993,2,Laredo,57103.0,6567.0,10.3,63670.0
3950,1993,3,Laredo,57228.0,6519.0,10.2,63747.0
3951,1993,4,Laredo,57427.0,6557.0,10.2,63984.0
3952,1993,5,Laredo,57589.0,6700.0,10.4,64289.0
3953,1993,6,Laredo,57587.0,6885.0,10.7,64472.0
3954,1993,7,Laredo,57807.0,7045.0,10.9,64852.0
3955,1993,8,Laredo,58140.0,7061.0,10.8,65201.0
3956,1993,9,Laredo,58283.0,7005.0,10.7,65288.0
3957,1993,10,Laredo,58502.0,6966.0,10.6,65468.0
3958,1993,11,Laredo,58913.0,6881.0,10.5,65794.0
3959,1993,12,Laredo,59298.0,6883.0,10.4,66181.0
3960,1992,1,Laredo,52870.0,6578.0,11.1,59448.0
3961,1992,2,Laredo,53108.0,6561.0,11.0,59669.0
3962,1992,3,Laredo,53383.0,6488.0,10.8,59871.0
3963,1992,4,Laredo,53722.0,6556.0,10.9,60278.0
3964,1992,5,Laredo,54070.0,6783.0,11.1,60853.0
3965,1992,6,Laredo,54441.0,6925.0,11.3,61366.0
3966,1992,7,Laredo,54766.0,6892.0,11.2,61658.0
3967,1992,8,Laredo,55029.0,6851.0,11.1,61880.0
3968,1992,9,Laredo,55599.0,6805.0,10.9,62404.0
3969,1992,10,Laredo,56318.0,6725.0,10.7,63043.0
3970,1992,11,Laredo,56871.0,6748.0,10.6,63619.0
3971,1992,12,Laredo,57154.0,6800.0,10.6,63954.0
3972,1991,1,Laredo,50336.0,6890.0,12.0,57226.0
3973,1991,2,Laredo,50645.0,7006.0,12.2,57651.0
3974,1991,3,Laredo,50979.0,6951.0,12.0,57930.0
3975,1991,4,Laredo,51323.0,6639.0,11.5,57962.0
3976,1991,5,Laredo,51743.0,6415.0,11.0,58158.0
3977,1991,6,Laredo,52238.0,6265.0,10.7,58503.0
3978,1991,7,Laredo,52457.0,6094.0,10.4,58551.0
3979,1991,8,Laredo,52397.0,6038.0,10.3,58435.0
3980,1991,9,Laredo,52259.0,6119.0,10.5,58378.0
3981,1991,10,Laredo,52224.0,6257.0,10.7,58481.0
3982,1991,11,Laredo,52442.0,6365.0,10.8,58807.0
3983,1991,12,Laredo,52677.0,6474.0,10.9,59151.0
3984,1990,1,Laredo,47746.0,6580.0,12.1,54326.0
3985,1990,2,Laredo,48121.0,6604.0,12.1,54725.0
3986,1990,3,Laredo,48279.0,6709.0,12.2,54988.0
3987,1990,4,Laredo,48149.0,6796.0,12.4,54945.0
3988,1990,5,Laredo,48317.0,6627.0,12.1,54944.0
3989,1990,6,Laredo,48619.0,6455.0,11.7,55074.0
3990,1990,7,Laredo,48833.0,6490.0,11.7,55323.0
3991,1990,8,Laredo,49145.0,6569.0,11.8,55714.0
3992,1990,9,Laredo,49363.0,6593.0,11.8,55956.0
3993,1990,10,Laredo,49395.0,6656.0,11.9,56051.0
3994,1990,11,Laredo,49500.0,6805.0,12.1,56305.0
3995,1990,12,Laredo,49895.0,6869.0,12.1,56764.0
3996,2017,1,Longview,91891.0,6261.0,6.4,98152.0
3997,2017,2,Longview,92038.0,6485.0,6.6,98523.0
3998,2017,3,Longview,92096.0,6466.0,6.6,98562.0
3999,2017,4,Longview,92141.0,6178.0,6.3,98319.0
4000,2017,5,Longview,92014.0,5640.0,5.8,97654.0
4001,2017,6,Longview,91774.0,5092.0,5.3,96866.0
4002,2017,7,Longview,91792.0,4512.0,4.7,96304.0
4003,2017,8,Longview,91905.0,4546.0,4.7,96451.0
4004,2017,9,Longview,92595.0,4377.0,4.5,96972.0
4005,2016,1,Longview,95317.0,5287.0,5.3,100604.0
4006,2016,2,Longview,96177.0,5286.0,5.2,101463.0
4007,2016,3,Longview,96273.0,5551.0,5.5,101824.0
4008,2016,4,Longview,95543.0,5821.0,5.7,101364.0
4009,2016,5,Longview,95515.0,5774.0,5.7,101289.0
4010,2016,6,Longview,95453.0,6014.0,5.9,101467.0
4011,2016,7,Longview,95390.0,6295.0,6.2,101685.0
4012,2016,8,Longview,95694.0,6610.0,6.5,102304.0
4013,2016,9,Longview,95764.0,6756.0,6.6,102520.0
4014,2016,10,Longview,95657.0,6284.0,6.2,101941.0
4015,2016,11,Longview,95775.0,5946.0,5.8,101721.0
4016,2016,12,Longview,95835.0,6115.0,6.0,101950.0
4017,2015,1,Longview,98580.0,4478.0,4.3,103058.0
4018,2015,2,Longview,97932.0,4539.0,4.4,102471.0
4019,2015,3,Longview,96976.0,4683.0,4.6,101659.0
4020,2015,4,Longview,96232.0,4862.0,4.8,101094.0
4021,2015,5,Longview,95813.0,4989.0,4.9,100802.0
4022,2015,6,Longview,95351.0,5046.0,5.0,100397.0
4023,2015,7,Longview,95010.0,5091.0,5.1,100101.0
4024,2015,8,Longview,94878.0,5156.0,5.2,100034.0
4025,2015,9,Longview,94749.0,5239.0,5.2,99988.0
4026,2015,10,Longview,94880.0,5324.0,5.3,100204.0
4027,2015,11,Longview,95137.0,5394.0,5.4,100531.0
4028,2015,12,Longview,95139.0,5449.0,5.4,100588.0
4029,2014,1,Longview,97906.0,5800.0,5.6,103706.0
4030,2014,2,Longview,97916.0,5719.0,5.5,103635.0
4031,2014,3,Longview,98042.0,5589.0,5.4,103631.0
4032,2014,4,Longview,98452.0,5404.0,5.2,103856.0
4033,2014,5,Longview,98983.0,5224.0,5.0,104207.0
4034,2014,6,Longview,99246.0,5073.0,4.9,104319.0
4035,2014,7,Longview,99165.0,4970.0,4.8,104135.0
4036,2014,8,Longview,99229.0,4889.0,4.7,104118.0
4037,2014,9,Longview,99441.0,4788.0,4.6,104229.0
4038,2014,10,Longview,99372.0,4686.0,4.5,104058.0
4039,2014,11,Longview,99099.0,4590.0,4.4,103689.0
4040,2014,12,Longview,98867.0,4505.0,4.4,103372.0
4041,2013,1,Longview,98553.0,6652.0,6.3,105205.0
4042,2013,2,Longview,99048.0,6594.0,6.2,105642.0
4043,2013,3,Longview,99139.0,6511.0,6.2,105650.0
4044,2013,4,Longview,98950.0,6460.0,6.1,105410.0
4045,2013,5,Longview,98771.0,6429.0,6.1,105200.0
4046,2013,6,Longview,98620.0,6377.0,6.1,104997.0
4047,2013,7,Longview,98345.0,6301.0,6.0,104646.0
4048,2013,8,Longview,98117.0,6242.0,6.0,104359.0
4049,2013,9,Longview,97808.0,6199.0,6.0,104007.0
4050,2013,10,Longview,97425.0,6128.0,5.9,103553.0
4051,2013,11,Longview,97527.0,6018.0,5.8,103545.0
4052,2013,12,Longview,97821.0,5897.0,5.7,103718.0
4053,2012,1,Longview,98256.0,6865.0,6.5,105121.0
4054,2012,2,Longview,98602.0,6749.0,6.4,105351.0
4055,2012,3,Longview,99012.0,6670.0,6.3,105682.0
4056,2012,4,Longview,99155.0,6632.0,6.3,105787.0
4057,2012,5,Longview,98888.0,6647.0,6.3,105535.0
4058,2012,6,Longview,98388.0,6665.0,6.3,105053.0
4059,2012,7,Longview,97941.0,6640.0,6.3,104581.0
4060,2012,8,Longview,97867.0,6583.0,6.3,104450.0
4061,2012,9,Longview,98221.0,6535.0,6.2,104756.0
4062,2012,10,Longview,98498.0,6519.0,6.2,105017.0
4063,2012,11,Longview,98312.0,6548.0,6.2,104860.0
4064,2012,12,Longview,98157.0,6619.0,6.3,104776.0
4065,2011,1,Longview,95206.0,7895.0,7.7,103101.0
4066,2011,2,Longview,95371.0,7774.0,7.5,103145.0
4067,2011,3,Longview,95603.0,7680.0,7.4,103283.0
4068,2011,4,Longview,95907.0,7617.0,7.4,103524.0
4069,2011,5,Longview,95860.0,7597.0,7.3,103457.0
4070,2011,6,Longview,95682.0,7600.0,7.4,103282.0
4071,2011,7,Longview,96149.0,7596.0,7.3,103745.0
4072,2011,8,Longview,96884.0,7596.0,7.3,104480.0
4073,2011,9,Longview,97251.0,7564.0,7.2,104815.0
4074,2011,10,Longview,97488.0,7436.0,7.1,104924.0
4075,2011,11,Longview,97757.0,7237.0,6.9,104994.0
4076,2011,12,Longview,98009.0,7032.0,6.7,105041.0
4077,2010,1,Longview,91621.0,8759.0,8.7,100380.0
4078,2010,2,Longview,92293.0,8670.0,8.6,100963.0
4079,2010,3,Longview,93272.0,8551.0,8.4,101823.0
4080,2010,4,Longview,94129.0,8416.0,8.2,102545.0
4081,2010,5,Longview,94350.0,8258.0,8.0,102608.0
4082,2010,6,Longview,94287.0,8121.0,7.9,102408.0
4083,2010,7,Longview,94588.0,8048.0,7.8,102636.0
4084,2010,8,Longview,95143.0,8034.0,7.8,103177.0
4085,2010,9,Longview,95663.0,8055.0,7.8,103718.0
4086,2010,10,Longview,95897.0,8092.0,7.8,103989.0
4087,2010,11,Longview,95593.0,8100.0,7.8,103693.0
4088,2010,12,Longview,95201.0,8025.0,7.8,103226.0
4089,2009,1,Longview,102670.0,5675.0,5.2,108345.0
4090,2009,2,Longview,102024.0,6152.0,5.7,108176.0
4091,2009,3,Longview,101652.0,6547.0,6.1,108199.0
4092,2009,4,Longview,101542.0,6860.0,6.3,108402.0
4093,2009,5,Longview,101407.0,8358.0,7.6,109765.0
4094,2009,6,Longview,101187.0,8695.0,7.9,109882.0
4095,2009,7,Longview,100873.0,8936.0,8.1,109809.0
4096,2009,8,Longview,100394.0,9016.0,8.2,109410.0
4097,2009,9,Longview,99777.0,8984.0,8.3,108761.0
4098,2009,10,Longview,99658.0,8892.0,8.2,108550.0
4099,2009,11,Longview,100029.0,8810.0,8.1,108839.0
4100,2009,12,Longview,100079.0,8782.0,8.1,108861.0
4101,2008,1,Longview,102359.0,4072.0,3.8,106431.0
4102,2008,2,Longview,102575.0,4009.0,3.8,106584.0
4103,2008,3,Longview,102755.0,3994.0,3.7,106749.0
4104,2008,4,Longview,103031.0,4035.0,3.8,107066.0
4105,2008,5,Longview,103442.0,4116.0,3.8,107558.0
4106,2008,6,Longview,103881.0,4214.0,3.9,108095.0
4107,2008,7,Longview,103971.0,4337.0,4.0,108308.0
4108,2008,8,Longview,103859.0,4467.0,4.1,108326.0
4109,2008,9,Longview,103933.0,4592.0,4.2,108525.0
4110,2008,10,Longview,104047.0,4737.0,4.4,108784.0
4111,2008,11,Longview,103815.0,4927.0,4.5,108742.0
4112,2008,12,Longview,103303.0,5231.0,4.8,108534.0
4113,2007,1,Longview,100050.0,4254.0,4.1,104304.0
4114,2007,2,Longview,100185.0,4157.0,4.0,104342.0
4115,2007,3,Longview,100439.0,4055.0,3.9,104494.0
4116,2007,4,Longview,100314.0,3998.0,3.8,104312.0
4117,2007,5,Longview,100300.0,3982.0,3.8,104282.0
4118,2007,6,Longview,100829.0,3981.0,3.8,104810.0
4119,2007,7,Longview,101252.0,3979.0,3.8,105231.0
4120,2007,8,Longview,101333.0,3982.0,3.8,105315.0
4121,2007,9,Longview,101359.0,4008.0,3.8,105367.0
4122,2007,10,Longview,101356.0,4042.0,3.8,105398.0
4123,2007,11,Longview,101485.0,4089.0,3.9,105574.0
4124,2007,12,Longview,101900.0,4117.0,3.9,106017.0
4125,2006,1,Longview,97612.0,4840.0,4.7,102452.0
4126,2006,2,Longview,97627.0,4824.0,4.7,102451.0
4127,2006,3,Longview,97568.0,4843.0,4.7,102411.0
4128,2006,4,Longview,97466.0,4856.0,4.7,102322.0
4129,2006,5,Longview,97648.0,4839.0,4.7,102487.0
4130,2006,6,Longview,98078.0,4818.0,4.7,102896.0
4131,2006,7,Longview,98322.0,4799.0,4.7,103121.0
4132,2006,8,Longview,98449.0,4719.0,4.6,103168.0
4133,2006,9,Longview,98928.0,4592.0,4.4,103520.0
4134,2006,10,Longview,99583.0,4482.0,4.3,104065.0
4135,2006,11,Longview,99900.0,4398.0,4.2,104298.0
4136,2006,12,Longview,100031.0,4327.0,4.1,104358.0
4137,2005,1,Longview,96053.0,5452.0,5.4,101505.0
4138,2005,2,Longview,96020.0,5390.0,5.3,101410.0
4139,2005,3,Longview,96170.0,5329.0,5.3,101499.0
4140,2005,4,Longview,96416.0,5246.0,5.2,101662.0
4141,2005,5,Longview,96720.0,5127.0,5.0,101847.0
4142,2005,6,Longview,97057.0,5006.0,4.9,102063.0
4143,2005,7,Longview,97261.0,4942.0,4.8,102203.0
4144,2005,8,Longview,97346.0,4905.0,4.8,102251.0
4145,2005,9,Longview,97520.0,4874.0,4.8,102394.0
4146,2005,10,Longview,97559.0,4878.0,4.8,102437.0
4147,2005,11,Longview,97424.0,4911.0,4.8,102335.0
4148,2005,12,Longview,97490.0,4896.0,4.8,102386.0
4149,2004,1,Longview,93004.0,6133.0,6.2,99137.0
4150,2004,2,Longview,93508.0,6085.0,6.1,99593.0
4151,2004,3,Longview,93694.0,6039.0,6.1,99733.0
4152,2004,4,Longview,93963.0,5949.0,6.0,99912.0
4153,2004,5,Longview,94428.0,5832.0,5.8,100260.0
4154,2004,6,Longview,95065.0,5734.0,5.7,100799.0
4155,2004,7,Longview,95806.0,5641.0,5.6,101447.0
4156,2004,8,Longview,96208.0,5556.0,5.5,101764.0
4157,2004,9,Longview,96142.0,5541.0,5.4,101683.0
4158,2004,10,Longview,96044.0,5586.0,5.5,101630.0
4159,2004,11,Longview,96119.0,5604.0,5.5,101723.0
4160,2004,12,Longview,96160.0,5542.0,5.4,101702.0
4161,2003,1,Longview,89586.0,6764.0,7.0,96350.0
4162,2003,2,Longview,89418.0,6812.0,7.1,96230.0
4163,2003,3,Longview,89628.0,6868.0,7.1,96496.0
4164,2003,4,Longview,90005.0,6920.0,7.1,96925.0
4165,2003,5,Longview,90262.0,6946.0,7.1,97208.0
4166,2003,6,Longview,90467.0,6908.0,7.1,97375.0
4167,2003,7,Longview,91011.0,6797.0,6.9,97808.0
4168,2003,8,Longview,91585.0,6676.0,6.8,98261.0
4169,2003,9,Longview,91749.0,6558.0,6.7,98307.0
4170,2003,10,Longview,91734.0,6432.0,6.6,98166.0
4171,2003,11,Longview,91819.0,6313.0,6.4,98132.0
4172,2003,12,Longview,92250.0,6209.0,6.3,98459.0
4173,2002,1,Longview,88378.0,6095.0,6.5,94473.0
4174,2002,2,Longview,88223.0,6194.0,6.6,94417.0
4175,2002,3,Longview,87969.0,6300.0,6.7,94269.0
4176,2002,4,Longview,88069.0,6418.0,6.8,94487.0
4177,2002,5,Longview,88488.0,6507.0,6.8,94995.0
4178,2002,6,Longview,88782.0,6560.0,6.9,95342.0
4179,2002,7,Longview,89093.0,6573.0,6.9,95666.0
4180,2002,8,Longview,89463.0,6562.0,6.8,96025.0
4181,2002,9,Longview,89674.0,6560.0,6.8,96234.0
4182,2002,10,Longview,89562.0,6591.0,6.9,96153.0
4183,2002,11,Longview,89642.0,6657.0,6.9,96299.0
4184,2002,12,Longview,89832.0,6717.0,7.0,96549.0
4185,2001,1,Longview,89454.0,4434.0,4.7,93888.0
4186,2001,2,Longview,89689.0,4465.0,4.7,94154.0
4187,2001,3,Longview,89618.0,4532.0,4.8,94150.0
4188,2001,4,Longview,89344.0,4612.0,4.9,93956.0
4189,2001,5,Longview,89158.0,4677.0,5.0,93835.0
4190,2001,6,Longview,89084.0,4757.0,5.1,93841.0
4191,2001,7,Longview,88847.0,4884.0,5.2,93731.0
4192,2001,8,Longview,88652.0,5073.0,5.4,93725.0
4193,2001,9,Longview,88648.0,5294.0,5.6,93942.0
4194,2001,10,Longview,88563.0,5522.0,5.9,94085.0
4195,2001,11,Longview,88619.0,5742.0,6.1,94361.0
4196,2001,12,Longview,88595.0,5942.0,6.3,94537.0
4197,2000,1,Longview,89004.0,5504.0,5.8,94508.0
4198,2000,2,Longview,88882.0,5382.0,5.7,94264.0
4199,2000,3,Longview,88637.0,5208.0,5.5,93845.0
4200,2000,4,Longview,88358.0,5013.0,5.4,93371.0
4201,2000,5,Longview,88148.0,4845.0,5.2,92993.0
4202,2000,6,Longview,87899.0,4695.0,5.1,92594.0
4203,2000,7,Longview,87591.0,4597.0,5.0,92188.0
4204,2000,8,Longview,87233.0,4569.0,5.0,91802.0
4205,2000,9,Longview,86970.0,4551.0,5.0,91521.0
4206,2000,10,Longview,87331.0,4504.0,4.9,91835.0
4207,2000,11,Longview,88058.0,4437.0,4.8,92495.0
4208,2000,12,Longview,88831.0,4411.0,4.7,93242.0
4209,1999,1,Longview,91132.0,6694.0,6.8,97826.0
4210,1999,2,Longview,91053.0,6590.0,6.7,97643.0
4211,1999,3,Longview,90819.0,6663.0,6.8,97482.0
4212,1999,4,Longview,90590.0,6806.0,7.0,97396.0
4213,1999,5,Longview,90384.0,6754.0,7.0,97138.0
4214,1999,6,Longview,90200.0,6763.0,7.0,96963.0
4215,1999,7,Longview,90071.0,6911.0,7.1,96982.0
4216,1999,8,Longview,89992.0,6908.0,7.1,96900.0
4217,1999,9,Longview,89991.0,6885.0,7.1,96876.0
4218,1999,10,Longview,90181.0,6802.0,7.0,96983.0
4219,1999,11,Longview,90559.0,6676.0,6.9,97235.0
4220,1999,12,Longview,90932.0,6715.0,6.9,97647.0
4221,1998,1,Longview,90641.0,6334.0,6.5,96975.0
4222,1998,2,Longview,90738.0,6200.0,6.4,96938.0
4223,1998,3,Longview,90780.0,6149.0,6.3,96929.0
4224,1998,4,Longview,90815.0,6033.0,6.2,96848.0
4225,1998,5,Longview,90786.0,6142.0,6.3,96928.0
4226,1998,6,Longview,90617.0,6414.0,6.6,97031.0
4227,1998,7,Longview,90419.0,6685.0,6.9,97104.0
4228,1998,8,Longview,90402.0,7066.0,7.2,97468.0
4229,1998,9,Longview,90527.0,7323.0,7.5,97850.0
4230,1998,10,Longview,90643.0,7252.0,7.4,97895.0
4231,1998,11,Longview,90774.0,7053.0,7.2,97827.0
4232,1998,12,Longview,90978.0,6867.0,7.0,97845.0
4233,1997,1,Longview,89410.0,6725.0,7.0,96135.0
4234,1997,2,Longview,89469.0,6802.0,7.1,96271.0
4235,1997,3,Longview,89684.0,6751.0,7.0,96435.0
4236,1997,4,Longview,89951.0,6515.0,6.8,96466.0
4237,1997,5,Longview,90170.0,6426.0,6.7,96596.0
4238,1997,6,Longview,90279.0,6594.0,6.8,96873.0
4239,1997,7,Longview,90173.0,6710.0,6.9,96883.0
4240,1997,8,Longview,89969.0,6656.0,6.9,96625.0
4241,1997,9,Longview,90006.0,6579.0,6.8,96585.0
4242,1997,10,Longview,90243.0,6535.0,6.8,96778.0
4243,1997,11,Longview,90412.0,6530.0,6.7,96942.0
4244,1997,12,Longview,90515.0,6514.0,6.7,97029.0
4245,1996,1,Longview,87089.0,7008.0,7.4,94097.0
4246,1996,2,Longview,87160.0,6938.0,7.4,94098.0
4247,1996,3,Longview,87341.0,6865.0,7.3,94206.0
4248,1996,4,Longview,87628.0,6878.0,7.3,94506.0
4249,1996,5,Longview,88043.0,6769.0,7.1,94812.0
4250,1996,6,Longview,88461.0,6449.0,6.8,94910.0
4251,1996,7,Longview,88845.0,6251.0,6.6,95096.0
4252,1996,8,Longview,89213.0,6253.0,6.5,95466.0
4253,1996,9,Longview,89471.0,6370.0,6.6,95841.0
4254,1996,10,Longview,89554.0,6569.0,6.8,96123.0
4255,1996,11,Longview,89515.0,6673.0,6.9,96188.0
4256,1996,12,Longview,89455.0,6679.0,6.9,96134.0
4257,1995,1,Longview,86971.0,6141.0,6.6,93112.0
4258,1995,2,Longview,86895.0,6079.0,6.5,92974.0
4259,1995,3,Longview,86946.0,6261.0,6.7,93207.0
4260,1995,4,Longview,87007.0,6638.0,7.1,93645.0
4261,1995,5,Longview,87050.0,6962.0,7.4,94012.0
4262,1995,6,Longview,87216.0,7200.0,7.6,94416.0
4263,1995,7,Longview,87369.0,7273.0,7.7,94642.0
4264,1995,8,Longview,87273.0,7287.0,7.7,94560.0
4265,1995,9,Longview,87106.0,7198.0,7.6,94304.0
4266,1995,10,Longview,87099.0,7105.0,7.5,94204.0
4267,1995,11,Longview,87177.0,7123.0,7.6,94300.0
4268,1995,12,Longview,87148.0,7077.0,7.5,94225.0
4269,1994,1,Longview,85487.0,7755.0,8.3,93242.0
4270,1994,2,Longview,85496.0,8050.0,8.6,93546.0
4271,1994,3,Longview,85515.0,8120.0,8.7,93635.0
4272,1994,4,Longview,85745.0,8004.0,8.5,93749.0
4273,1994,5,Longview,86016.0,7847.0,8.4,93863.0
4274,1994,6,Longview,86114.0,7773.0,8.3,93887.0
4275,1994,7,Longview,86313.0,7717.0,8.2,94030.0
4276,1994,8,Longview,86783.0,7526.0,8.0,94309.0
4277,1994,9,Longview,87174.0,7233.0,7.7,94407.0
4278,1994,10,Longview,87274.0,6873.0,7.3,94147.0
4279,1994,11,Longview,87260.0,6464.0,6.9,93724.0
4280,1994,12,Longview,87153.0,6217.0,6.7,93370.0
4281,1993,1,Longview,83947.0,9028.0,9.7,92975.0
4282,1993,2,Longview,83908.0,9021.0,9.7,92929.0
4283,1993,3,Longview,83951.0,8902.0,9.6,92853.0
4284,1993,4,Longview,83920.0,8796.0,9.5,92716.0
4285,1993,5,Longview,84046.0,8670.0,9.4,92716.0
4286,1993,6,Longview,84408.0,8500.0,9.1,92908.0
4287,1993,7,Longview,84852.0,8282.0,8.9,93134.0
4288,1993,8,Longview,85159.0,7951.0,8.5,93110.0
4289,1993,9,Longview,85217.0,7719.0,8.3,92936.0
4290,1993,10,Longview,85229.0,7689.0,8.3,92918.0
4291,1993,11,Longview,85345.0,7642.0,8.2,92987.0
4292,1993,12,Longview,85435.0,7573.0,8.1,93008.0
4293,1992,1,Longview,83602.0,8823.0,9.5,92425.0
4294,1992,2,Longview,83921.0,8759.0,9.5,92680.0
4295,1992,3,Longview,84144.0,8524.0,9.2,92668.0
4296,1992,4,Longview,84274.0,8370.0,9.0,92644.0
4297,1992,5,Longview,84284.0,8479.0,9.1,92763.0
4298,1992,6,Longview,84344.0,8543.0,9.2,92887.0
4299,1992,7,Longview,84499.0,8376.0,9.0,92875.0
4300,1992,8,Longview,84577.0,8364.0,9.0,92941.0
4301,1992,9,Longview,84485.0,8589.0,9.2,93074.0
4302,1992,10,Longview,84374.0,8801.0,9.4,93175.0
4303,1992,11,Longview,84345.0,9014.0,9.7,93359.0
4304,1992,12,Longview,84199.0,9066.0,9.7,93265.0
4305,1991,1,Longview,82574.0,7283.0,8.1,89857.0
4306,1991,2,Longview,82978.0,7540.0,8.3,90518.0
4307,1991,3,Longview,83230.0,7712.0,8.5,90942.0
4308,1991,4,Longview,83322.0,7833.0,8.6,91155.0
4309,1991,5,Longview,83293.0,7946.0,8.7,91239.0
4310,1991,6,Longview,83259.0,7789.0,8.6,91048.0
4311,1991,7,Longview,83237.0,7528.0,8.3,90765.0
4312,1991,8,Longview,83257.0,7358.0,8.1,90615.0
4313,1991,9,Longview,83244.0,7408.0,8.2,90652.0
4314,1991,10,Longview,83050.0,7757.0,8.5,90807.0
4315,1991,11,Longview,82904.0,8172.0,9.0,91076.0
4316,1991,12,Longview,83148.0,8583.0,9.4,91731.0
4317,1990,1,Longview,79696.0,6411.0,7.4,86107.0
4318,1990,2,Longview,79890.0,6327.0,7.3,86217.0
